MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
53938,12/11/2008,12/11/2008,Male,4,　,　,CN,46.0,3/31/2014,22,14663,14021.0,3747.0,42895,1/2/2014,90,25.52380952,207,0,0.505061895,14663,0
25992,12/6/2010,12/6/2010,Male,4,changchun,jilin,CN,40.0,3/31/2014,24,19838,5984.0,10303.0,28082,3/20/2014,12,29.56521739,177,0,0.771431878,19838,0
40328,9/11/2009,9/11/2009,Male,4,wuhan,hubei,CN,38.0,3/31/2014,25,19879,8227.0,10671.0,24747,11/16/2013,137,24.0,136,2,0.875276195,19879,2
24497,4/3/2012,4/3/2012,Male,4,lishuishi,zhejiangsheng,CN,32.0,3/31/2014,15,17797,,0.0,26850,12/28/2012,460,19.21428571,40,1,0.806666667,17797,1
36592,2/19/2006,3/28/2008,Male,4,guangzhou,guangdong,CN,55.0,3/31/2014,36,23284,15313.0,9885.0,26131,3/28/2014,4,20.68571429,165,0,0.828834717,23284,0
14031,1/30/2011,4/16/2011,Male,4,nanhai,guangdong,CN,29.0,3/31/2014,22,12368,2026.0,13639.0,45476,3/22/2014,10,26.0,131,0,0.47625670700000006,12368,0
11237,7/9/2005,9/9/2005,Male,4,guangzhoushi,guangdong,CN,41.0,3/31/2014,25,17668,15006.0,6109.0,28173,12/16/2013,107,26.0,136,2,0.768678167,23942,14
12018,3/4/2008,1/3/2009,Male,4,beijing,beijing,CN,47.0,3/31/2014,21,20513,6650.0,12920.0,27585,3/25/2014,7,31.5,139,0,0.7850534709999999,25198,24
21484,6/27/2008,7/12/2008,Male,4,beijing,beijing,CN,36.0,3/31/2014,35,21042,10480.0,11389.0,24231,2/13/2014,48,20.08823529,84,0,0.8936907270000001,21197,3
39055,8/12/2008,10/14/2008,Male,4,,,US,44.0,3/31/2014,2,23264,0.0,13500.0,24464,9/1/2013,213,31.0,31,4,0.885,23264,4
10053,3/3/2007,4/5/2007,Male,4,changsha,hunan,CN,69.0,3/31/2014,19,20645,9154.0,9365.0,25871,3/30/2014,2,35.72222222,154,0,0.8368609640000001,20645,0
36869,10/8/2006,1/20/2007,Male,4,tianjin,tianjin,CN,43.0,3/31/2014,24,15744,10066.0,9696.0,32385,3/16/2014,16,29.69565217,152,0,0.668532345,15744,0
41982,6/22/2012,6/22/2012,Male,4,beijing,beijing,CN,32.0,3/31/2014,19,16109,8458.0,10434.0,35357,2/8/2014,53,33.11111111,97,1,0.612336454,18106,3
46428,11/10/2009,12/10/2009,Male,4,guangzhoushi,guangdongsheng,CN,40.0,3/31/2014,32,20014,13261.0,9555.0,28788,3/21/2014,11,23.22580645,116,1,0.751969918,20114,2
44526,10/15/2005,10/15/2005,Female,4,changchun,jilin,CN,39.0,3/31/2014,18,12692,9001.0,7648.0,37413,3/24/2014,8,42.0,132,1,0.5785930020000001,12692,1
17846,10/16/2007,10/16/2007,Male,4,changchunshi,jilin,CN,34.0,3/31/2014,20,16677,8578.0,7383.0,32736,3/21/2014,11,37.05263158,194,0,0.661238392,16677,0
56099,12/7/2004,5/24/2005,Male,4,guangzhoushi,guangdongsheng,CN,41.0,3/31/2014,31,14791,10884.0,10415.0,35063,3/13/2014,19,22.93333333,97,1,0.617353335,21099,3
14389,7/24/2011,7/24/2011,Male,4,beijing,beijing,CN,29.0,3/31/2014,17,17635,10497.0,0.0,23943,1/24/2013,433,14.5625,69,0,0.904059642,17635,0
61682,9/21/2009,9/21/2009,Male,4,SUNGJUGUN,KYEONGBUK,KR,50.0,3/31/2014,30,13925,21930.0,14490.0,30236,2/24/2014,37,23.65517241,143,1,0.715734555,13925,1
36764,7/10/2006,7/10/2006,Male,4,shenzhenshi,guangdong,CN,51.0,3/31/2014,22,21163,10419.0,9236.0,32871,3/19/2014,13,34.095238099999996,211,1,0.658277205,21163,1
55369,6/19/2008,8/7/2008,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,26,21374,13275.0,8914.0,24989,3/24/2014,8,27.92,100,8,0.8657697390000001,22368,11
49391,6/25/2009,6/25/2009,Female,4,guangzhou,guangdong,CN,76.0,3/31/2014,26,13894,11703.0,7138.0,39364,12/10/2013,113,24.0,86,0,0.54959938,13894,0
29744,9/2/2007,9/2/2007,Female,4,guangzhou,guangdong,CN,50.0,3/31/2014,22,16224,10013.0,8378.0,36310,3/13/2014,19,32.0,120,1,0.59579675,16224,1
41494,6/16/2011,6/16/2011,Male,4,dongguan,guangdong,CN,53.0,3/31/2014,26,15030,7184.0,4561.0,34291,12/13/2013,110,24.72,95,0,0.6307459679999999,15030,0
56628,7/13/2007,12/28/2011,Male,4,shenzhen,guangdong,CN,40.0,3/31/2014,21,21101,8043.0,10117.0,28413,1/9/2014,83,31.2,120,0,0.761227607,21101,0
60759,7/27/2012,8/31/2012,Female,4,dalian,liaoning,CN,38.0,3/31/2014,23,15401,1418.0,4758.0,29442,9/13/2013,201,17.18181818,42,1,0.7345659259999999,16722,9
9823,8/29/2006,2/3/2008,Male,4,taibei,,TW,50.0,3/31/2014,14,12359,10841.0,7080.0,32856,11/20/2013,133,42.84615385,148,0,0.658225286,12359,0
54762,5/27/2006,7/25/2006,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,20,18147,7224.0,13080.0,28909,12/12/2013,111,31.73684211,131,3,0.7480410940000001,18147,3
52125,11/24/2012,11/24/2012,Male,4,beijing,,JP,49.0,3/31/2014,12,18782,7260.0,2483.0,16014,3/31/2014,1,44.81818182,276,0,1.35031972,19670,1
41981,10/17/2011,10/17/2011,Male,4,Singapore,Singapore,SG,49.0,3/31/2014,12,20311,8810.0,10959.0,15158,3/3/2014,29,53.09090909,255,0,1.426483045,21811,1
2204,5/1/2005,9/27/2007,Male,4,shanghai,shanghai,CN,48.0,3/31/2014,19,19043,10122.0,6368.0,29833,11/26/2013,127,33.22222222,129,1,0.724734019,19043,1
7159,12/12/2012,12/12/2012,Female,4,fuding,fujian,CN,41.0,3/31/2014,22,19678,6222.0,16768.0,26852,12/11/2013,112,17.33333333,73,1,0.80516684,19878,1
55638,7/8/2011,11/29/2011,Male,6,shenzhen,guangdong,CN,51.0,3/31/2014,14,19990,10990.0,6907.0,26515,2/19/2014,42,52.76923077,233,0,0.8153611159999999,19990,0
29213,6/14/2005,8/13/2005,Male,5,,tianjin,CN,55.0,3/31/2014,13,21046,7370.0,12004.0,17550,2/28/2014,33,57.91666667,169,0,1.231842165,21046,0
36561,1/8/2006,5/9/2006,Male,4,guiyang,guizhou,CN,58.0,3/31/2014,16,18875,4585.0,14065.0,28188,1/13/2014,79,38.53333333,176,0,0.7669121609999999,18875,0
1006,1/25/2007,1/18/2008,Male,4,guangzhou,guangdong,CN,54.0,3/31/2014,21,19781,8537.0,11710.0,29530,2/21/2014,40,32.1,102,0,0.7320118520000001,19781,0
47888,10/14/2008,10/23/2008,Female,6,guangzhou,guangdong,CN,45.0,3/31/2014,21,16827,6066.0,11167.0,39650,1/10/2014,82,31.65,112,3,0.545153594,22827,7
25705,1/12/2010,1/13/2010,Male,4,changsha,hunan,CN,55.0,3/31/2014,24,21397,5599.0,14212.0,26117,3/30/2014,2,29.34782609,113,0,0.827566336,21397,0
2,3/31/2006,2/21/2007,Male,4,HONG KONG,,HK,52.0,3/31/2014,24,16210,7981.0,6860.0,35087,12/9/2013,114,24.34782609,163,0,0.615947217,16210,0
35658,11/1/2007,11/1/2007,Female,4,dalian,liaoning,CN,32.0,3/31/2014,27,17854,600.0,6576.0,28106,12/22/2013,101,23.15384615,74,1,0.768889917,19510,4
36293,11/8/2011,12/19/2011,Male,4,beijing,beijing,CN,34.0,3/31/2014,19,19874,12640.0,6536.0,27140,7/27/2013,249,24.72222222,198,0,0.7962406040000001,20863,13
6943,8/7/2012,11/18/2012,Male,4,guangzhou,guangdong,CN,32.0,3/31/2014,14,19802,6996.0,9200.0,32041,12/22/2013,101,30.69230769,181,0,0.6744302609999999,21386,3
15774,7/18/2012,7/20/2012,Male,4,guangzhou,guangdong,CN,32.0,3/31/2014,16,18450,4020.0,15022.0,30107,1/17/2014,75,36.4,141,0,0.7177011990000001,18450,0
44261,6/30/2009,6/30/2009,Male,4,guangzhou,guangdong,CN,51.0,3/31/2014,16,18041,13549.0,6231.0,31798,11/7/2013,146,38.06666667,103,0,0.6795138059999999,18041,0
26144,6/15/2012,6/15/2012,Male,4,beijing,beijing,CN,44.0,3/31/2014,23,21703,8131.0,12516.0,25378,3/20/2014,12,29.27272727,88,0,0.85132871,21703,0
45992,12/8/2006,1/25/2008,Male,6,guangzhou,guangdong,CN,53.0,3/31/2014,18,15295,7469.0,11616.0,32736,12/14/2013,109,32.29411765,202,0,0.659789834,22666,4
8512,4/6/2006,4/6/2006,Male,4,shenyangshi,liaoningsheng,CN,52.0,3/31/2014,21,17907,14245.0,3480.0,30194,9/23/2013,191,26.0,159,0,0.715324237,17907,0
31147,7/20/2011,8/4/2011,Male,4,nanhai,guangdong,CN,31.0,3/31/2014,26,14717,9472.0,10352.0,35647,2/21/2014,40,24.36,96,0,0.605857155,14717,0
31010,12/26/2008,1/5/2011,Male,4,beijing,beijing,CN,55.0,3/31/2014,21,16353,10143.0,8372.0,30105,12/8/2013,115,26.25,112,0,0.7172366720000001,16353,0
20906,10/20/2007,5/7/2008,Male,4,guangzhou,guangdong,CN,39.0,3/31/2014,18,17935,1530.0,18004.0,31196,2/23/2014,38,23.70588235,142,0,0.6921390559999999,17935,0
19679,5/29/2011,8/6/2011,Male,4,luoyangshi,henan,CN,47.0,3/31/2014,29,19777,8471.0,10571.0,30104,3/12/2014,20,25.39285714,152,0,0.717212663,19777,0
32895,11/9/2011,11/9/2011,Male,4,TOKYO,　,JP,49.0,3/31/2014,10,20738,6418.0,13080.0,27465,11/22/2013,131,40.88888889,91,0,0.786108138,21324,1
61751,2/23/2010,3/21/2010,Female,4,shenyang,liaoning,CN,53.0,3/31/2014,21,18785,10933.0,5223.0,26190,3/20/2014,12,35.45,258,0,0.824212677,18785,0
52775,3/13/2010,3/13/2010,Male,4,dalian,liaoning,CN,38.0,3/31/2014,25,15478,11799.0,8189.0,31487,1/25/2014,67,27.625,187,1,0.685551815,15478,1
39683,12/10/2009,2/17/2010,Male,4,jiangning,jiangsu,CN,32.0,3/31/2014,21,17891,21177.0,0.0,29192,3/20/2013,378,13.35,70,1,0.739425185,17891,1
39180,5/10/2008,8/27/2008,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,17,21276,9118.0,10559.0,25923,3/27/2014,5,37.125,148,0,0.832655943,21276,0
49021,10/13/2009,10/20/2009,Female,4,shenyangshi,liaoningsheng,CN,36.0,3/31/2014,19,20223,3736.0,19045.0,30701,2/26/2014,35,27.16666667,98,0,0.7030591840000001,20223,0
18309,11/3/2010,11/3/2010,Male,4,zhuhai,guangdong,CN,41.0,3/31/2014,16,18930,13295.0,4858.0,26144,3/6/2014,26,43.13333333,138,1,0.825311735,56161,28
52338,12/29/2012,12/29/2012,Male,4,guangzhou,guangdong,CN,29.0,3/31/2014,23,18475,10556.0,10609.0,28756,12/17/2013,106,16.04545455,104,0,0.750322715,18475,0
47389,9/10/2005,3/30/2008,Male,4,beijing,beijing,CN,48.0,3/31/2014,21,20600,12295.0,7597.0,30989,10/6/2013,178,25.5,98,1,0.6962063959999999,20600,1
47195,3/11/2005,1/11/2008,Male,4,wuhan,hubei,CN,53.0,3/31/2014,23,20749,5370.0,15039.0,26073,3/12/2014,20,30.0,117,0,0.8274659609999999,20749,0
43445,1/19/2013,1/19/2013,Female,4,guangzhou,guangdong,CN,27.0,3/31/2014,24,11003,358.0,18261.0,43324,3/24/2014,8,18.69565217,121,0,0.49793740200000003,11003,0
23745,1/20/2012,1/20/2012,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,21,18204,12069.0,7908.0,29377,3/28/2014,4,35.55,250,0,0.734252647,18204,0
53066,2/4/2012,6/8/2013,Male,4,shenyang,liaoning,CN,47.0,3/31/2014,24,14295,0.0,17985.0,36333,3/28/2014,4,12.7826087,63,0,0.59357884,15295,1
33006,1/2/2012,1/2/2012,Male,4,shenzhen,guangdong,CN,28.0,3/31/2014,13,20516,11550.0,4306.0,25595,11/10/2013,143,48.25,239,2,0.842571596,31516,5
30706,10/19/2008,3/23/2009,Male,4,guangzhou,guangdong,CN,33.0,3/31/2014,29,16371,11177.0,10275.0,31327,1/12/2014,80,22.92857143,126,4,0.6883933990000001,16371,4
62269,5/20/2010,5/20/2010,Male,4,wulumuqi,xinjiang,CN,59.0,3/31/2014,19,19650,12308.0,8129.0,34232,3/23/2014,9,39.0,96,1,0.629952384,19650,1
9527,1/21/2006,3/19/2006,Male,4,shanghai,shanghai,CN,41.0,3/31/2014,22,18228,8030.0,7271.0,30372,3/24/2014,8,33.28571429,133,0,0.709991769,18228,1
39418,11/14/2006,11/14/2006,Female,4,shenyang,liaoning,CN,46.0,3/31/2014,21,18401,4022.0,1001.0,29019,2/15/2014,46,33.7,173,3,0.74307695,18401,4
47177,3/17/2005,7/23/2009,Male,4,beijing,beijing,CN,38.0,3/31/2014,33,19804,21002.0,0.0,26048,1/31/2013,426,9.25,105,0,0.8278274720000001,27528,37
2905,3/10/2008,3/10/2008,Male,4,beijing,beijing,CN,57.0,3/31/2014,16,19743,9807.0,8451.0,25776,3/27/2014,5,46.8,323,1,0.8364878179999999,19743,1
30196,10/9/2008,11/30/2008,Male,4,,,KH,29.0,3/31/2014,22,11942,11218.0,9357.0,34683,3/13/2014,19,31.0,106,0,0.621487472,13442,1
41016,5/19/2011,5/19/2011,Male,4,Singapore,Singapore,SG,52.0,3/31/2014,19,15216,11971.0,3484.0,36089,3/25/2014,7,35.5,192,0,0.597238494,15216,0
5003,4/19/2011,1/4/2012,Female,4,hangzhou,zhejiang,CN,29.0,3/31/2014,13,18907,16155.0,3352.0,16017,9/6/2013,208,39.08333333,78,0,1.345672098,20683,2
44683,1/27/2007,1/27/2007,Male,4,changchun,jilin,CN,56.0,3/31/2014,15,19208,1488.0,16130.0,30105,3/31/2014,1,50.85714286,382,0,0.7159202790000001,30884,4
16308,3/13/2013,3/13/2013,Male,4,shenzhen,guangdong,CN,41.0,3/31/2014,30,17473,1652.0,21421.0,34780,3/22/2014,10,12.93103448,63,0,0.6196759629999999,18559,0
22962,2/10/2011,3/20/2011,Male,5,beijing,beijingju,CN,63.0,3/31/2014,21,21441,16073.0,8484.0,16249,1/9/2014,83,27.25,90,1,1.3262723859999999,21532,1
22131,5/1/2010,5/19/2010,Female,4,Jung-gu,Seoul,KR,47.0,3/31/2014,14,11536,4515.0,12500.0,32508,3/27/2014,5,55.53846154,361,0,0.662857143,14008,6
33721,8/9/2012,8/9/2012,Male,4,shanghai,shanghai,CN,33.0,3/31/2014,17,16757,672.0,3123.0,27408,3/5/2014,27,35.875,74,0,0.786079247,16757,0
25347,11/30/2012,12/7/2012,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,31,18125,4800.0,16022.0,33778,2014/2/29  0:00:00,32,14.96666667,92,0,0.637824324,18125,0
2503,6/9/2007,12/19/2010,Male,5,guangzhou,guangdong,CN,34.0,3/31/2014,19,17932,15389.0,4944.0,27816,1/15/2014,77,35.55555556,177,0,0.774517903,23000,14
53849,8/23/2008,8/23/2008,Male,4,shenyang,liaoning,CN,51.0,3/31/2014,22,17100,6979.0,15375.0,28457,2/15/2014,46,31.57142857,145,0,0.7570260390000001,17100,0
13047,1/17/2009,1/25/2009,Male,5,shenyang,liaoning,CN,46.0,3/31/2014,19,17207,10977.0,6590.0,30584,12/18/2013,105,33.44444444,170,0,0.704354238,17207,0
34145,11/15/2012,11/15/2012,Male,4,dongdabanshi,dabanfu,JP,26.0,3/31/2014,11,16936,1685.0,19466.0,29073,12/29/2013,94,40.9,291,0,0.7409090909999999,27892,10
42235,1/13/2011,2/22/2012,Male,4,wulumuqi,xinjiang,CN,48.0,3/31/2014,13,17566,13422.0,3681.0,29221,3/29/2014,3,51.58333333,293,0,0.737136648,17566,0
56699,9/4/2007,9/4/2007,Male,4,beijing,-,CN,46.0,3/31/2014,10,17985,15473.0,2675.0,21513,10/15/2013,169,61.88888889,185,0,1.0011537209999999,17985,0
19310,4/24/2007,4/5/2008,Male,4,shenzhen,guangdong,CN,57.0,3/31/2014,18,19609,6295.0,12886.0,31294,3/2/2014,30,37.82352941,219,0,0.6881341470000001,19609,0
39061,4/29/2008,6/20/2008,Male,4,changsha,hunan,CN,46.0,3/31/2014,21,20543,11503.0,7017.0,27484,1/16/2014,76,32.75,130,0,0.7834994909999999,20543,0
36706,5/21/2006,5/21/2006,Female,5,guangzhou,guangdong,CN,37.0,3/31/2014,25,18839,5041.0,16271.0,30465,3/27/2014,5,24.45833333,118,1,0.7067831940000001,18839,1
48629,10/24/2008,10/24/2008,Female,4,changsha,hunan,CN,57.0,3/31/2014,18,21736,9587.0,8614.0,24204,3/14/2014,18,41.70588235,150,0,0.889604611,21736,0
50147,3/7/2011,3/7/2011,Male,6,dongguan,guangdong,CN,38.0,3/31/2014,32,20227,3712.0,19574.0,28209,3/12/2014,20,20.548387100000003,124,0,0.763274132,23379,13
44572,11/9/2005,11/9/2005,Male,4,guangzhou,guangdong,CN,55.0,3/31/2014,25,16241,12865.0,6810.0,34278,2/21/2014,40,28.75,205,1,0.6280932379999999,17741,2
28671,1/27/2012,7/21/2012,Female,4,zhongshan,guangdong,CN,30.0,3/31/2014,16,16121,12881.0,7389.0,31654,8/2/2013,243,25.13333333,113,1,0.680155747,16121,1
14181,6/8/2011,6/8/2011,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,21,17315,11876.0,7173.0,32136,1/27/2014,65,30.2,239,0,0.669920339,17315,0
54624,1/15/2006,4/25/2013,Female,4,san gabriel,CA,US,74.0,3/31/2014,3,13956,0.0,6700.0,36696,3/30/2014,2,170.0,317,0,0.586666667,13956,0
34149,10/22/2012,10/22/2012,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,20,18941,7123.0,14689.0,29127,3/23/2014,9,27.26315789,102,0,0.7391111340000001,22925,2
54042,9/24/2008,9/24/2008,Male,4,wulumuqi,xinjiang,CN,49.0,3/31/2014,17,19344,6502.0,10726.0,30304,2/4/2014,57,39.1875,415,4,0.7103801479999999,22232,5
31099,9/24/2009,8/13/2010,Male,4,LOS MOCHIS,SINALOA,MX,40.0,3/31/2014,4,19152,2690.0,6400.0,27505,9/30/2013,184,168.33333330000002,492,0,0.782630067,19152,0
374,2/23/2012,2/23/2012,Male,4,shenzhen,guangdong,CN,47.0,3/31/2014,23,21441,10443.0,10555.0,25517,3/5/2014,27,30.13636364,173,0,0.843578791,25245,15
20855,9/23/2007,9/23/2007,Male,5,.,beijing,CN,46.0,3/31/2014,21,19129,3020.0,15772.0,28303,3/24/2014,8,34.85,142,0,0.760463908,19129,1
49188,3/19/2009,3/19/2009,Male,4,,beijing,CN,47.0,3/31/2014,23,18961,7627.0,11697.0,34219,3/20/2014,12,31.63636364,149,0,0.628972208,23877,20
26953,4/6/2006,5/20/2007,Male,5,wulumuqishi,xinjiang,CN,47.0,3/31/2014,13,17719,4820.0,10598.0,26982,3/16/2014,16,48.91666667,384,1,0.797590245,17719,1
57149,5/2/2009,9/6/2009,Male,4,lianjiang,guangdong,CN,52.0,3/31/2014,10,20591,4280.0,14893.0,22691,3/21/2014,11,49.66666667,139,1,0.948390992,20591,1
18422,9/7/2011,12/8/2011,Male,4,beijing,beijing,CN,43.0,3/31/2014,10,19950,12619.0,4815.0,14720,5/1/2013,336,42.22222222,193,0,1.461902174,21900,6
5577,10/23/2011,10/23/2011,Male,4,shenzhen,guangdong,CN,27.0,3/31/2014,15,19360,8591.0,4338.0,28788,8/19/2013,226,32.64285714,122,0,0.747432958,19360,0
62644,1/28/2008,1/28/2008,Male,4,changchun,jilin,CN,47.0,3/31/2014,26,19318,11356.0,10349.0,25938,2/25/2014,36,27.72,70,2,0.8294752870000001,19318,2
28945,1/24/2013,4/17/2013,Male,4,lanzhou,gansu,CN,29.0,3/31/2014,36,20463,0.0,13884.0,26498,3/29/2014,3,9.914285714,179,0,0.811902785,24834,6
26775,11/23/2007,11/23/2007,Male,4,changchun,jilin,CN,47.0,3/31/2014,21,15432,6564.0,7452.0,36574,2/20/2014,41,31.7,81,0,0.5881979,15432,0
2582,6/4/2007,6/4/2007,Male,4,shanghai,shanghai,CN,39.0,3/31/2014,21,17441,980.0,7613.0,29212,3/26/2014,6,35.95,130,1,0.736430919,18154,3
28316,1/17/2008,1/17/2008,Male,4,ASHFIELD,NSW,AU,45.0,3/31/2014,13,14989,7840.0,5925.0,36855,10/19/2013,165,46.25,180,0,0.583687424,16642,3
43993,7/7/2011,7/8/2011,Male,4,wenzhou,zhejiangsheng,CN,47.0,3/31/2014,16,17229,11644.0,7399.0,30524,11/12/2013,141,38.53333333,244,0,0.704716289,17229,0
23656,3/24/2011,3/24/2011,Male,4,beijing,beijing,CN,44.0,3/31/2014,20,20601,2934.0,19296.0,27897,3/17/2014,15,27.47368421,123,0,0.7710040509999999,20601,0
36194,1/13/2011,1/6/2012,Male,4,nanjing,jiangsu,CN,42.0,3/31/2014,25,13861,14602.0,5050.0,35379,3/29/2014,3,29.91666667,187,3,0.6079120379999999,32700,38
40827,5/1/2010,11/5/2012,Male,4,guiyang,guizhou,CN,45.0,3/31/2014,21,18558,4150.0,13374.0,32255,3/26/2014,6,25.35,97,0,0.666774454,20650,2
6609,5/31/2012,5/31/2012,Male,4,huizhou,guangdong,CN,57.0,3/31/2014,10,15858,8695.0,3148.0,32378,5/26/2013,311,40.0,127,0,0.66415004,15858,0
35438,2/21/2006,2/21/2006,Male,4,guangzhou,guangdong,CN,44.0,3/31/2014,10,18922,6640.0,6016.0,28811,2/14/2014,47,64.22222222,265,0,0.7463572940000001,18922,0
32453,7/20/2011,7/20/2011,Female,4,shanghai,shanghai,CN,48.0,3/31/2014,13,17909,7700.0,1102.0,28072,3/27/2014,5,58.58333333,210,0,0.765838558,17909,0
53932,8/9/2008,8/9/2008,Male,4,,beijing,CN,49.0,3/31/2014,18,16783,11250.0,4401.0,34278,3/12/2014,20,41.05882353,204,0,0.627111558,16783,0
41658,11/25/2011,11/25/2011,Male,4,kunming,yunnan,CN,34.0,3/31/2014,18,18926,9324.0,8051.0,27993,3/21/2014,11,41.05882353,132,0,0.7678023079999999,18926,0
56292,6/18/2005,7/5/2005,Male,4,shenzhen,guangdong,CN,44.0,3/31/2014,29,17500,11186.0,9572.0,30197,11/18/2013,135,21.07142857,80,1,0.71166341,20436,15
20324,6/23/2005,11/12/2005,Female,5,,,CN,37.0,3/31/2014,37,18978,8638.0,13749.0,31267,3/29/2014,3,18.11111111,107,2,0.687296191,19564,2
15251,12/18/2011,12/18/2011,Female,4,shenyang,liaoning,CN,36.0,3/31/2014,20,17949,8053.0,4626.0,24637,3/18/2014,14,33.89473684,112,0,0.872167878,18749,1
39292,3/31/2012,4/3/2012,Male,4,OAKARTA,KEMAYORAM SUNTER,ID,57.0,3/31/2014,14,16961,6765.0,5694.0,32662,3/7/2014,25,54.15384615,251,0,0.657833262,16961,0
37611,10/31/2011,11/29/2011,Male,5,beijing,beijing,CN,43.0,3/31/2014,10,20219,10035.0,10164.0,15048,3/3/2014,29,75.88888889,252,0,1.4278223019999998,22152,3
37034,1/22/2007,3/28/2007,Male,4,shanghai,shanghai,CN,42.0,3/31/2014,24,16846,8020.0,11691.0,31745,2/4/2014,57,24.04347826,79,1,0.676795716,16846,1
58640,4/15/2010,4/19/2010,Male,4,shenzhen,guangdong,CN,41.0,3/31/2014,23,17182,3238.0,7355.0,38634,2/27/2014,34,25.40909091,103,0,0.556109127,17182,0
10385,7/19/2010,12/25/2010,Male,4,beijing,,CN,37.0,3/31/2014,17,17447,9021.0,9794.0,30417,2/28/2014,33,43.25,166,0,0.7062672190000001,17447,0
6611,5/31/2012,5/31/2012,Male,4,guangzhou,guangdong,CN,49.0,3/31/2014,24,17938,7931.0,13028.0,30457,3/21/2014,11,28.69565217,147,0,0.7053058409999999,17938,0
39575,8/23/2008,1/5/2009,Male,4,guangzhoushi,,CN,33.0,3/31/2014,23,15700,8870.0,10333.0,34919,10/7/2013,177,25.09090909,156,0,0.6149577589999999,15700,0
60287,12/10/2012,12/21/2012,Male,4,foshan,guangdong,CN,58.0,3/31/2014,21,15171,5788.0,12046.0,32242,3/13/2014,19,22.4,73,0,0.665956206,15171,0
36304,11/3/2011,11/3/2011,Female,6,guangzhou,guangdong,CN,46.0,3/31/2014,18,19078,7596.0,10653.0,30181,12/30/2013,93,33.23529412,110,0,0.7113965740000001,27720,25
24055,7/12/2012,7/12/2012,Male,4,guangzhou,guangdong,CN,49.0,3/31/2014,21,18337,7210.0,11966.0,31259,3/24/2014,8,31.05,175,0,0.6867583740000001,21716,7
14341,6/7/2011,6/7/2011,Female,4,beijing,beijing,CN,35.0,3/31/2014,12,19385,19235.0,0.0,20810,2/9/2013,417,28.27272727,150,0,1.0314992790000002,19385,1
27934,1/1/2005,9/24/2006,Male,4,hangzhou,zhejiang,CN,38.0,3/31/2014,25,19479,12949.0,7247.0,28197,2/1/2014,60,26.70833333,116,1,0.761240558,29093,17
21997,1/14/2009,1/19/2009,Male,4,shenyang,liaoning,CN,54.0,3/31/2014,23,19635,2500.0,10419.0,26738,3/9/2014,23,29.86363636,128,0,0.8027750770000001,19635,0
36140,12/20/2010,2/27/2011,Male,4,dalian,liaoning,CN,38.0,3/31/2014,21,17753,8604.0,8053.0,30766,3/29/2014,3,35.35,222,0,0.697637327,24036,25
10958,3/15/2013,5/15/2013,Male,4,Eunpyeong-gu,Seoul,KR,46.0,3/31/2014,16,15490,0.0,18713.0,33393,3/18/2014,14,20.53333333,53,0,0.642708652,17550,5
38390,4/18/2007,4/21/2007,Male,4,guangzhou,guangdong,CN,45.0,3/31/2014,29,15242,18535.0,1756.0,34600,6/10/2013,296,15.28571429,47,0,0.620264451,15242,1
42785,9/21/2012,9/23/2012,Male,4,shijiazhuang,hebei,CN,32.0,3/31/2014,21,17036,2842.0,14273.0,30961,3/21/2014,11,27.25,217,0,0.6930877559999999,17036,0
27034,11/5/2007,11/5/2007,Male,4,wulumuqi,xinjiang,CN,59.0,3/31/2014,15,18111,3080.0,11203.0,36128,3/18/2014,14,46.0,177,0,0.593896424,18111,0
54955,10/9/2006,12/3/2006,Male,4,shenzhen,guangdong,CN,39.0,3/31/2014,18,18426,8522.0,7842.0,29048,11/4/2013,149,30.70588235,129,0,0.738596805,18426,0
48058,3/7/2008,1/8/2012,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,6,19492,7805.0,9208.0,15022,9/24/2013,190,89.8,215,0,1.427847158,19492,0
46461,3/27/2010,4/19/2010,Male,4,shanghai,shanghai,CN,34.0,3/31/2014,21,20577,2820.0,4599.0,25114,3/14/2014,18,33.0,124,2,0.854000557,24077,6
54632,1/22/2006,2/16/2006,Male,4,aomen,aomen,MO,60.0,3/31/2014,14,19506,8198.0,10998.0,23388,12/19/2013,104,47.0,266,5,0.9168945609999999,96882,17
38974,1/20/2008,3/6/2010,Male,4,pingyangxian,zhejiangsheng,CN,45.0,3/31/2014,18,14844,5208.0,14306.0,32125,1/27/2014,65,38.41176471,126,0,0.667439066,14844,0
2338,9/25/2005,12/20/2005,Male,5,shenzhen,guangdong,CN,46.0,3/31/2014,15,19966,6630.0,11912.0,28057,1/31/2014,61,46.57142857,386,0,0.764124461,48957,7
